"Pid","ModuleName","FileName","BaseAddress","ModuleSize","FileDescription","FileVersion","CompanyName","ProductName"
"24960","get_endpoint_info.node","C:\Users\22983\AppData\Local\Qingfeng\HeyboxChat\1.56.0\resources\versions\1.56.0\app\addon\get_endpoint_info.node","0x7FFEDF100000","507904",,,,
"24960","gdiplus.dll","C:\Windows\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.26100.9168_none_6ef70e683dc39227\gdiplus.dll","0x7FFEE55E0000","1945600","Microsoft GDI+","10.0.26100.9168 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","process_util.node","C:\Users\22983\AppData\Local\Qingfeng\HeyboxChat\1.56.0\resources\versions\1.56.0\app\addon\process_util.node","0x7FFEEC360000","450560",,,,
"24960","InputHost.dll","C:\Windows\System32\InputHost.dll","0x7FFEDA650000","1978368","InputHost","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","CoreMessaging.dll","C:\Windows\System32\CoreMessaging.dll","0x7FFF048B0000","1224704","Microsoft CoreMessaging Dll","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","taskschd.dll","C:\Windows\System32\taskschd.dll","0x7FFF03310000","659456","Task Scheduler COM API","10.0.26100.1 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","dataexchange.dll","C:\Windows\system32\dataexchange.dll","0x7FFED1C60000","376832","Data exchange","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","twinapi.appcore.dll","C:\Windows\system32\twinapi.appcore.dll","0x7FFF00E70000","2424832","twinapi.appcore","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","Windows.Globalization.dll","C:\Windows\System32\Windows.Globalization.dll","0x7FFEE0F90000","2269184","Windows Globalization","10.0.26100.1 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","wintypes.dll","C:\Windows\System32\wintypes.dll","0x7FFF02B10000","1482752","Windows 基本类型 DLL","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","twinapi.dll","C:\Windows\system32\twinapi.dll","0x7FFED5F20000","933888","twinapi","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","msiltcfg.dll","C:\Windows\SYSTEM32\msiltcfg.dll","0x7FFEEB040000","45056","Windows Installer Configuration API Stub","5.0.26100.3624 (WinBuild.160101.0800)","Microsoft Corporation","Windows Installer - Unicode"
"24960","msi.dll","C:\Windows\SYSTEM32\msi.dll","0x7FFEF9AD0000","3452928","Windows Installer","5.0.26100.9168","Microsoft Corporation","Windows Installer - Unicode"
"24960","sxs.dll","C:\Windows\SYSTEM32\sxs.dll","0x7FFF08B50000","663552","Fusion 2.5","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","CoreUIComponents.dll","C:\Windows\SYSTEM32\CoreUIComponents.dll","0x7FFF02D70000","3031040","Microsoft Core UI Components Dll","10.0.26100.9168","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","atlthunk.dll","C:\Windows\SYSTEM32\atlthunk.dll","0x7FFED5D10000","53248","atlthunk.dll","10.0.26100.1 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","directmanipulation.dll","C:\Windows\system32\directmanipulation.dll","0x7FFEDA450000","671744","Microsoft Direct Manipulation Component","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
